Counts of wrong predictions in unclassified region	PathogenicStart	PathogenicEnd	Accuracy	Precision	Recall	Specificity	Index
1	1.4341620953928214e-05	0.00014932407066226006	0.25982800982800985	0.25937307928703135	1.0	0.0008291873963515755	0
1	1.4371192264661659e-05	0.00014932407066226006	0.26044226044226043	0.25953259532595324	1.0	0.001658374792703151	1
1	1.5776076907059178e-05	0.0001497100165579468	0.26105651105651106	0.25969230769230767	1.0	0.0024875621890547263	2
1	1.7014262994052842e-05	0.00015188161341939121	0.2616707616707617	0.25985221674876846	1.0	0.003316749585406302	3
1	1.7014262994052842e-05	0.00015338326920755208	0.2622850122850123	0.26001232285890324	1.0	0.0041459369817578775	4
1	1.9525326933944598e-05	0.00015338326920755208	0.2628992628992629	0.2601726263871763	1.0	0.004975124378109453	5
1	1.9525326933944598e-05	0.00015415715461131185	0.2635135135135135	0.2603331276989513	1.0	0.005804311774461028	6
1	2.0339370166766457e-05	0.0001549896114738658	0.2641277641277641	0.26049382716049385	1.0	0.006633499170812604	7
1	2.1298368665156886e-05	0.0001549896114738658	0.26474201474201475	0.2606547251389747	1.0	0.007462686567164179	8
1	2.1960693629807793e-05	0.0001549896114738658	0.26535626535626533	0.26081582200247216	1.0	0.008291873963515755	9
1	2.1960693629807793e-05	0.0001549896114738658	0.26597051597051596	0.26097711811997526	1.0	0.00912106135986733	10
1	2.1960693629807793e-05	0.0001559737283969298	0.2665847665847666	0.26113861386138615	1.0	0.009950248756218905	11
1	2.1960693629807793e-05	0.00015780373360030353	0.2671990171990172	0.2613003095975232	1.0	0.01077943615257048	12
1	2.5938103135558777e-05	0.00015944024198688567	0.2678132678132678	0.2614622057001239	1.0	0.011608623548922056	13
1	2.6138990506296977e-05	0.0001644519652472809	0.26842751842751844	0.2616243025418475	1.0	0.012437810945273632	14
1	2.6138990506296977e-05	0.0001654103398323059	0.269041769041769	0.2617866004962779	1.0	0.013266998341625208	15
1	2.6138990506296977e-05	0.00016603594121988863	0.26965601965601965	0.26194909993792675	1.0	0.014096185737976783	16
1	2.6810210329131223e-05	0.00016617435903754085	0.2702702702702703	0.26211180124223604	1.0	0.014925373134328358	17
1	2.749024861259386e-05	0.0001669509947532788	0.27088452088452086	0.2622747047855811	1.0	0.015754560530679935	18
1	2.749024861259386e-05	0.00016721912834327668	0.2714987714987715	0.26243781094527363	1.0	0.01658374792703151	19
1	2.8115719032939523e-05	0.0001676027022767812	0.27211302211302213	0.26260112009956443	1.0	0.017412935323383085	20
1	2.867800139938481e-05	0.00016902318748179823	0.2727272727272727	0.2627646326276463	1.0	0.01824212271973466	21
1	3.05983739963267e-05	0.00016902318748179823	0.27334152334152334	0.26292834890965733	1.0	0.019071310116086235	22
1	3.246911001042463e-05	0.00017152345390059054	0.273955773955774	0.2630922693266833	1.0	0.01990049751243781	23
1	3.3415908546885476e-05	0.00017256662249565125	0.27457002457002455	0.2632563942607611	1.0	0.020729684908789386	24
1	3.5547469451557845e-05	0.00017453684995416552	0.2751842751842752	0.2634207240948814	1.0	0.02155887230514096	25
1	3.795336670009419e-05	0.00017498942906968296	0.2757985257985258	0.26358525921299186	1.0	0.022388059701492536	26
1	3.795336670009419e-05	0.00017524472787044942	0.2764127764127764	0.26375	1.0	0.02321724709784411	27
1	3.823917722911574e-05	0.00017720682080835104	0.27702702702702703	0.26391494684177613	1.0	0.02404643449419569	28
1	3.836116593447514e-05	0.0001776981953298673	0.27764127764127766	0.2640801001251564	1.0	0.024875621890547265	29
1	3.8927435525693e-05	0.0001799747988115996	0.27825552825552824	0.26424546023794615	1.0	0.02570480928689884	30
1	3.8927435525693e-05	0.00018167411326430738	0.2788697788697789	0.2644110275689223	1.0	0.026533996683250415	31
1	3.8927435525693e-05	0.00018512950919102877	0.2794840294840295	0.264576802507837	1.0	0.02736318407960199	32
1	4.081217775819823e-05	0.00018811249174177647	0.2800982800982801	0.26474278544542035	1.0	0.028192371475953566	33
1	4.081217775819823e-05	0.00018817938689608127	0.2807125307125307	0.26490897677338354	1.0	0.02902155887230514	34
1	4.081217775819823e-05	0.00019016402075067163	0.28132678132678135	0.2650753768844221	1.0	0.029850746268656716	35
1	4.1439438064116985e-05	0.00019084755331277847	0.2819410319410319	0.2652419861722187	1.0	0.03067993366500829	36
1	4.2362353269709274e-05	0.00019087304826825857	0.28255528255528256	0.26540880503144654	1.0	0.03150912106135987	37
1	4.31045082223136e-05	0.00019134553440380841	0.2831695331695332	0.26557583385777217	1.0	0.03233830845771144	38
1	4.485778117668815e-05	0.00019251492631155998	0.28378378378378377	0.26574307304785894	1.0	0.03316749585406302	39
1	4.584344424074516e-05	0.00019366672495380044	0.2843980343980344	0.2659105229993699	1.0	0.03399668325041459	40
1	4.630125476978719e-05	0.00019601905660238117	0.28501228501228504	0.266078184110971	1.0	0.03482587064676617	41
1	4.630125476978719e-05	0.00019735486421268433	0.2856265356265356	0.2662460567823344	1.0	0.03565505804311774	42
1	4.747887214762159e-05	0.00019865282229147851	0.28624078624078625	0.26641414141414144	1.0	0.03648424543946932	43
1	4.779290611622855e-05	0.0001992359320865944	0.2868550368550369	0.26658243840808593	1.0	0.03731343283582089	44
1	4.779290611622855e-05	0.0001998830703087151	0.28746928746928746	0.2667509481668774	1.0	0.03814262023217247	45
1	4.793079278897494e-05	0.00020005542319267988	0.2880835380835381	0.26691967109424414	1.0	0.03897180762852405	46
1	4.861332490690984e-05	0.00020387591212056577	0.28869778869778867	0.2670886075949367	1.0	0.03980099502487562	47
1	4.899215491604991e-05	0.0002052412019111216	0.2893120393120393	0.26725775807473084	1.0	0.0406301824212272	48
1	4.899215491604991e-05	0.00020892352040391415	0.28992628992628994	0.2674271229404309	1.0	0.04145936981757877	49
1	4.9016220145858824e-05	0.00020942732226103544	0.2905405405405405	0.26759670259987317	1.0	0.04228855721393035	50
1	4.9016220145858824e-05	0.0002096958487527445	0.29115479115479115	0.26776649746192893	1.0	0.04311774461028192	51
1	4.9124646466225386e-05	0.00021322374232113361	0.2917690417690418	0.2679365079365079	1.0	0.0439469320066335	52
1	4.913091834168881e-05	0.0002134334499714896	0.29238329238329236	0.2681067344345616	1.0	0.04477611940298507	53
1	5.146297189639881e-05	0.00021413934882730246	0.292997542997543	0.2682771773680865	1.0	0.04560530679933665	54
1	5.1895418437197804e-05	0.00022002951300237328	0.2936117936117936	0.2684478371501272	1.0	0.04643449419568822	55
1	5.584449172602035e-05	0.0002211648679804057	0.2942260442260442	0.2686187141947804	1.0	0.0472636815920398	56
1	5.791216972284019e-05	0.00022383064788300544	0.29484029484029484	0.26878980891719745	1.0	0.04809286898839138	57
1	5.821621380164288e-05	0.00022385561896953732	0.29545454545454547	0.26896112173358827	1.0	0.04892205638474295	58
1	5.821621380164288e-05	0.0002241332404082641	0.29606879606879605	0.26913265306122447	1.0	0.04975124378109453	59
1	5.955158485448919e-05	0.0002241332404082641	0.2966830466830467	0.2693044033184429	1.0	0.0505804311774461	60
1	6.479214789578691e-05	0.00022516651370096952	0.2972972972972973	0.26947637292464877	1.0	0.05140961857379768	61
1	6.528864469146356e-05	0.00022516651370096952	0.2979115479115479	0.26964856230031947	1.0	0.05223880597014925	62
1	6.529760867124423e-05	0.00022516651370096952	0.2985257985257985	0.26982097186700765	1.0	0.05306799336650083	63
1	6.618820771109313e-05	0.00022516651370096952	0.29914004914004916	0.26999360204734485	1.0	0.0538971807628524	64
1	6.62918682792224e-05	0.00022516651370096952	0.29975429975429974	0.2701664532650448	1.0	0.05472636815920398	65
1	6.642260996159166e-05	0.00022516651370096952	0.30036855036855037	0.2703395259449071	1.0	0.05555555555555555	66
1	6.710324669256806e-05	0.0002337461628485471	0.300982800982801	0.2705128205128205	1.0	0.05638474295190713	67
1	6.856244726805016e-05	0.000235787098063156	0.3015970515970516	0.27068633739576653	1.0	0.05721393034825871	68
1	7.100572111085057e-05	0.00023891637101769447	0.3022113022113022	0.27086007702182285	1.0	0.05804311774461028	69
1	7.12256514816545e-05	0.00023952216724865139	0.30282555282555285	0.271034039820167	1.0	0.05887230514096186	70
1	7.359049777733162e-05	0.00024159438908100128	0.3034398034398034	0.2712082262210797	1.0	0.05970149253731343	71
1	7.359049777733162e-05	0.00024168562958948314	0.30405405405405406	0.27138263665594853	1.0	0.06053067993366501	72
1	7.418121094815433e-05	0.00024318786745425314	0.3046683046683047	0.27155727155727155	1.0	0.06135986733001658	73
1	7.512001320719719e-05	0.00024321963428519666	0.30528255528255527	0.27173213135866064	1.0	0.06218905472636816	74
1	7.542069943156093e-05	0.0002453173219691962	0.3058968058968059	0.27190721649484534	1.0	0.06301824212271974	75
1	7.542069943156093e-05	0.0002459130482748151	0.30651105651105653	0.2720825274016763	1.0	0.06384742951907131	76
1	7.606373401358724e-05	0.0002484142896719277	0.3071253071253071	0.27225806451612905	1.0	0.06467661691542288	77
1	7.695910608163103e-05	0.000248628988629207	0.30773955773955775	0.2724338282763073	1.0	0.06550580431177445	78
1	7.845210348023102e-05	0.00025244677090086043	0.3083538083538084	0.27260981912144705	1.0	0.06633499170812604	79
1	7.910370914032683e-05	0.00025244677090086043	0.30896805896805896	0.2727860374919198	1.0	0.06716417910447761	80
1	7.930310675874352e-05	0.00026346530648879707	0.3095823095823096	0.2729624838292367	1.0	0.06799336650082918	81
1	8.018650987651199e-05	0.0002651966642588377	0.3101965601965602	0.27313915857605175	1.0	0.06882255389718077	82
1	8.146127220243216e-05	0.0002658340963535011	0.3108108108108108	0.27331606217616583	1.0	0.06965174129353234	83
1	8.146127220243216e-05	0.0002659714955370873	0.31142506142506143	0.2734931950745301	1.0	0.07048092868988391	84
1	8.17092222860083e-05	0.000266627554083243	0.31203931203931207	0.27367055771725035	1.0	0.07131011608623548	85
1	8.268823148682714e-05	0.00027297763153910637	0.31265356265356264	0.2738481505515899	1.0	0.07213930348258707	86
1	8.324989175889641e-05	0.0002779520000331104	0.3132678132678133	0.274025974025974	1.0	0.07296849087893864	87
1	8.41694709379226e-05	0.0002792934828903526	0.31388206388206386	0.2742040285899935	1.0	0.07379767827529021	88
1	8.652034739498049e-05	0.0002792934828903526	0.3144963144963145	0.2743823146944083	1.0	0.07462686567164178	89
1	8.663329208502546e-05	0.00028169358847662807	0.3151105651105651	0.2745608327911516	1.0	0.07545605306799337	90
1	8.676962897880003e-05	0.0002825090487021953	0.3157248157248157	0.2747395833333333	1.0	0.07628524046434494	91
1	8.685572538524866e-05	0.0002827313728630543	0.31633906633906633	0.2749185667752443	1.0	0.07711442786069651	92
1	8.775619062362239e-05	0.0002925636654254049	0.31695331695331697	0.27509778357235987	1.0	0.0779436152570481	93
1	8.930810872698203e-05	0.00029405188979581	0.31756756756756754	0.27527723418134376	1.0	0.07877280265339967	94
1	8.969284681370482e-05	0.000298642145935446	0.3181818181818182	0.2754569190600522	1.0	0.07960199004975124	95
1	9.145919466391206e-05	0.0003012518573086709	0.3187960687960688	0.2756368386675376	1.0	0.08043117744610281	96
1	9.402513387612998e-05	0.0003013472305610776	0.3194103194103194	0.2758169934640523	1.0	0.0812603648424544	97
1	9.440966823603958e-05	0.00030326645355671644	0.32002457002457	0.275997383911053	1.0	0.08208955223880597	98
1	9.460432920604944e-05	0.0003090066893491894	0.32063882063882065	0.2761780104712042	1.0	0.08291873963515754	99
1	9.479151776758954e-05	0.0003090066893491894	0.32125307125307123	0.27635887360838246	1.0	0.08374792703150911	100
1	9.578302706358954e-05	0.00031334030791185796	0.32186732186732187	0.2765399737876802	1.0	0.0845771144278607	101
1	9.793518256628886e-05	0.00031334030791185796	0.3224815724815725	0.27672131147540985	1.0	0.08540630182421227	102
1	9.96268936432898e-05	0.00031596270855516195	0.3230958230958231	0.2769028871391076	1.0	0.08623548922056384	103
1	9.979052993003279e-05	0.00031684566056355834	0.3237100737100737	0.27708470124753776	1.0	0.08706467661691543	104
1	9.994490392273292e-05	0.00031747337197884917	0.32432432432432434	0.27726675427069647	1.0	0.087893864013267	105
1	0.00010111489245900884	0.0003188480332028121	0.3249385749385749	0.2774490466798159	1.0	0.08872305140961857	106
1	0.0001021422358462587	0.00031917073647491634	0.32555282555282555	0.2776315789473684	1.0	0.08955223880597014	107
1	0.0001021422358462587	0.00031995188328437507	0.3261670761670762	0.27781435154707046	1.0	0.09038142620232173	108
1	0.0001021422358462587	0.00032195638050325215	0.32678132678132676	0.2779973649538867	1.0	0.0912106135986733	109
1	0.00010257238318445161	0.00032195638050325215	0.3273955773955774	0.2781806196440343	1.0	0.09203980099502487	110
1	0.00010307371121598408	0.00032195638050325215	0.32800982800982803	0.2783641160949868	1.0	0.09286898839137644	111
1	0.0001032379805110395	0.00032195638050325215	0.3286240786240786	0.27854785478547855	1.0	0.09369817578772803	112
1	0.00010333045793231577	0.00032233630190603435	0.32923832923832924	0.27873183619550856	1.0	0.0945273631840796	113
1	0.00010366838978370652	0.0003264143015258014	0.3298525798525799	0.278916060806345	1.0	0.09535655058043117	114
1	0.00010426978406030685	0.0003289676096756011	0.33046683046683045	0.2791005291005291	1.0	0.09618573797678276	115
1	0.0001049754282576032	0.00033192289993166924	0.3310810810810811	0.27928524156187956	1.0	0.09701492537313433	116
1	0.0001049754282576032	0.00033541934681124985	0.3316953316953317	0.27947019867549666	1.0	0.0978441127694859	117
1	0.00010502799705136567	0.0003390971105545759	0.3323095823095823	0.27965540092776675	1.0	0.09867330016583747	118
1	0.00010531813313718885	0.00034443556796759367	0.33292383292383293	0.27984084880636606	1.0	0.09950248756218906	119
1	0.00010622163244988769	0.00034443556796759367	0.33353808353808356	0.28002654280026545	1.0	0.10033167495854063	120
1	0.00010741858568508178	0.00034443556796759367	0.33415233415233414	0.28021248339973437	1.0	0.1011608623548922	121
1	0.00010810510866576806	0.00034443556796759367	0.3347665847665848	0.28039867109634553	1.0	0.10199004975124377	122
1	0.00011011329479515553	0.00034443556796759367	0.3353808353808354	0.28058510638297873	1.0	0.10281923714759536	123
1	0.0001102591268136166	0.00034443556796759367	0.335995085995086	0.28077178975382566	1.0	0.10364842454394693	124
1	0.00011031833855668083	0.00034443556796759367	0.3366093366093366	0.2809587217043941	1.0	0.1044776119402985	125
1	0.00011088575411122292	0.00034443556796759367	0.33722358722358725	0.2811459027315123	1.0	0.10530679933665009	126
1	0.00011093535431427881	0.00034443556796759367	0.33783783783783783	0.2813333333333333	1.0	0.10613598673300166	127
