Counts of wrong predictions in unclassified region	PathogenicStart	PathogenicEnd	Accuracy	Precision	Recall	Specificity	Index
1	0.00019530265126377344	0.000503700808621943	0.4731750219876869	0.42979533555449784	1.0	0.1261852662290299	172
0	0.00019769406935665756	0.000503700808621943	0.4731750219876869	0.43	0.9988938053097345	0.12627737226277372	173
0	0.00019890794646926224	0.000503700808621943	0.4736147757255937	0.43020485945688425	0.9988938053097345	0.12700729927007298	174
0	0.00019901209452655166	0.000503700808621943	0.47405452946350046	0.4304099142040038	0.9988938053097345	0.12773722627737227	175
0	0.00019920649356208742	0.0005042657721787691	0.4744942832014072	0.43061516452074394	0.9988938053097345	0.12846715328467154	176
0	0.00019920649356208742	0.0005042782868258655	0.47493403693931396	0.4308206106870229	0.9988938053097345	0.1291970802919708	177
0	0.00020278229203540832	0.0005065591540187597	0.47537379067722074	0.43102625298329356	0.9988938053097345	0.12992700729927006	178
0	0.00020400347420945764	0.000506752054207027	0.4758135444151275	0.43123209169054444	0.9988938053097345	0.13065693430656936	179
0	0.00020654749823734164	0.000508094031829387	0.4762532981530343	0.431438127090301	0.9988938053097345	0.13138686131386862	180
0	0.00020881040836684406	0.000508094031829387	0.4766930518909411	0.43164435946462715	0.9988938053097345	0.13211678832116788	181
0	0.00021064974134787917	0.000508094031829387	0.47713280562884786	0.43185078909612623	0.9988938053097345	0.13284671532846715	182
0	0.0002125559258274734	0.0005094679654575884	0.47757255936675463	0.4320574162679426	0.9988938053097345	0.1335766423357664	183
0	0.0002127753250533715	0.0005104629672132432	0.4780123131046614	0.43226424126376256	0.9988938053097345	0.1343065693430657	184
0	0.00021606413065455854	0.0005230664974078536	0.47845206684256814	0.4324712643678161	0.9988938053097345	0.13503649635036497	185
0	0.00021835611551068723	0.0005237147561274469	0.4788918205804749	0.43267848586487784	0.9988938053097345	0.13576642335766423	186
0	0.00021914367971476167	0.0005237147561274469	0.4793315743183817	0.43288590604026844	0.9988938053097345	0.1364963503649635	187
0	0.0002204236516263336	0.0005319265183061361	0.47977132805628847	0.4330935251798561	0.9988938053097345	0.13722627737226278	188
0	0.0002207864890806377	0.000544253212865442	0.48021108179419525	0.43330134357005756	0.9988938053097345	0.13795620437956205	189
0	0.000221070644329302	0.0005495637888088822	0.480650835532102	0.43350936149783964	0.9988938053097345	0.1386861313868613	190
0	0.000221070644329302	0.0005504229920916259	0.4810905892700088	0.43371757925072046	0.9988938053097345	0.13941605839416057	191
0	0.000221070644329302	0.0005524741718545556	0.4815303430079156	0.43392599711677077	0.9988938053097345	0.14014598540145987	192
0	0.000221070644329302	0.0005707091186195612	0.48197009674582236	0.4341346153846154	0.9988938053097345	0.14087591240875913	193
0	0.000221070644329302	0.0005743198562413454	0.4824098504837291	0.43434343434343436	0.9988938053097345	0.1416058394160584	194
0	0.000221070644329302	0.0005743198562413454	0.48284960422163586	0.4345524542829644	0.9988938053097345	0.14233576642335766	195
0	0.00022126252588350326	0.0005743198562413454	0.48328935795954264	0.43476167549350025	0.9988938053097345	0.14306569343065692	196
0	0.00022210038150660694	0.0005747207324020565	0.4837291116974494	0.434971098265896	0.9988938053097345	0.1437956204379562	197
0	0.00022264337167143822	0.0005799172795377672	0.4841688654353562	0.4351807228915663	0.9988938053097345	0.14452554744525548	198
0	0.00022264337167143822	0.0005807533743791282	0.484608619173263	0.43539054966248797	0.9988938053097345	0.14525547445255474	199
0	0.00022264337167143822	0.0005807533743791282	0.48504837291116976	0.4356005788712012	0.9988938053097345	0.145985401459854	200
0	0.00022264337167143822	0.0005811293376609683	0.48548812664907653	0.4358108108108108	0.9988938053097345	0.1467153284671533	201
0	0.000224077477469109	0.0005868822918273509	0.4859278803869833	0.4360212457749879	0.9988938053097345	0.14744525547445256	202
0	0.00022486272791866213	0.0005868822918273509	0.48636763412489004	0.43623188405797103	0.9988938053097345	0.14817518248175182	203
0	0.00022555158648174256	0.0005868822918273509	0.4868073878627968	0.4364427259545674	0.9988938053097345	0.14890510948905109	204
0	0.00022623281984124333	0.0005868822918273509	0.4872471416007036	0.43665377176015474	0.9988938053097345	0.14963503649635038	205
0	0.00022630789317190647	0.0005881122197024524	0.48768689533861037	0.43686502177068215	0.9988938053097345	0.15036496350364964	206
0	0.0002265859948238358	0.0005890560569241643	0.48812664907651715	0.4370764762826718	0.9988938053097345	0.1510948905109489	207
0	0.00022673726198263466	0.0005913159693591297	0.48856640281442393	0.43728813559322033	0.9988938053097345	0.15182481751824817	208
0	0.0002312626747880131	0.0005913159693591297	0.4890061565523307	0.4375	0.9988938053097345	0.15255474452554746	209
0	0.00023239107395056635	0.0005957362591288984	0.4894459102902375	0.4377120698012603	0.9988938053097345	0.15328467153284672	210
0	0.0002396690397290513	0.000596859899815172	0.48988566402814426	0.4379243452958293	0.9988938053097345	0.15401459854014599	211
0	0.0002418688964098692	0.0005984716699458659	0.490325417766051	0.438136826783115	0.9988938053097345	0.15474452554744525	212
0	0.00024380006652791053	0.0005984716699458659	0.49076517150395776	0.4383495145631068	0.9988938053097345	0.1554744525547445	213
0	0.00024573985137976706	0.0005993890226818621	0.49120492524186454	0.4385624089363769	0.9988938053097345	0.1562043795620438	214
0	0.00024694003514014184	0.0006029793876223266	0.4916446789797713	0.4387755102040816	0.9988938053097345	0.15693430656934307	215
0	0.0002479649265296757	0.0006029793876223266	0.4920844327176781	0.4389888186679631	0.9988938053097345	0.15766423357664233	216
0	0.0002495701774023473	0.0006029793876223266	0.4925241864555849	0.4392023346303502	0.9988938053097345	0.1583941605839416	217
0	0.0002526782045606524	0.0006078004371374846	0.49296394019349166	0.4394160583941606	0.9988938053097345	0.1591240875912409	218
0	0.0002526782045606524	0.0006103706546127796	0.49340369393139843	0.43962999026290167	0.9988938053097345	0.15985401459854015	219
0	0.0002526782045606524	0.0006103706546127796	0.4938434476693052	0.4398441305406722	0.9988938053097345	0.16058394160583941	220
0	0.0002526782045606524	0.0006178851472213864	0.49428320140721194	0.44005847953216376	0.9988938053097345	0.16131386861313868	221
0	0.0002526782045606524	0.0006190723506733775	0.4947229551451187	0.4402730375426621	0.9988938053097345	0.16204379562043797	222
0	0.0002526782045606524	0.0006190723506733775	0.4951627088830255	0.4404878048780488	0.9988938053097345	0.16277372262773723	223
0	0.00025307503528892994	0.0006193798035383224	0.49560246262093227	0.4407027818448023	0.9988938053097345	0.1635036496350365	224
0	0.000254168757237494	0.0006195295136421919	0.49604221635883905	0.44091796875	0.9988938053097345	0.16423357664233576	225
0	0.00025976457982324064	0.0006195295136421919	0.49648197009674583	0.441133365901319	0.9988938053097345	0.16496350364963502	226
0	0.00025976457982324064	0.0006195295136421919	0.4969217238346526	0.4413489736070381	0.9988938053097345	0.16569343065693432	227
0	0.00025976457982324064	0.0006195295136421919	0.4973614775725594	0.4415647921760391	0.9988938053097345	0.16642335766423358	228
0	0.00026124485884793103	0.0006195295136421919	0.49780123131046616	0.4417808219178082	0.9988938053097345	0.16715328467153284	229
0	0.0002618108701426536	0.0006283041439019144	0.4982409850483729	0.4419970631424376	0.9988938053097345	0.1678832116788321	230
0	0.00026202964363619685	0.0006317779188975692	0.49868073878627966	0.4422135161606268	0.9988938053097345	0.1686131386861314	231
0	0.0002629744412843138	0.000632261042483151	0.49912049252418644	0.44243018128368444	0.9988938053097345	0.16934306569343066	232
0	0.00026333623100072145	0.0006398167461156845	0.4995602462620932	0.4426470588235294	0.9988938053097345	0.17007299270072992	233
0	0.0002669618115760386	0.0006422553560696542	0.5	0.4428641490926925	0.9988938053097345	0.1708029197080292	234
0	0.0002676075673662126	0.0006437561823986471	0.5004397537379067	0.44308145240431795	0.9988938053097345	0.17153284671532848	235
0	0.0002706726372707635	0.0006441630539484322	0.5008795074758136	0.44329896907216493	0.9988938053097345	0.17226277372262774	236
0	0.00027684966335073113	0.0006447459454648197	0.5013192612137203	0.44351669941060906	0.9988938053097345	0.172992700729927	237
0	0.0002781677758321166	0.0006473251269198954	0.5017590149516271	0.4437346437346437	0.9988938053097345	0.17372262773722627	238
0	0.0002811687591020018	0.0006550301914103329	0.5021987686895338	0.443952802359882	0.9988938053097345	0.17445255474452553	239
0	0.0002811687591020018	0.0006589574040845037	0.5026385224274407	0.4441711756025578	0.9988938053097345	0.17518248175182483	240
0	0.0002811687591020018	0.0006642152438871562	0.5030782761653474	0.44438976377952755	0.9988938053097345	0.1759124087591241	241
0	0.0002811687591020018	0.000664402381516993	0.5035180299032542	0.4446085672082718	0.9988938053097345	0.17664233576642335	242
0	0.0002811687591020018	0.0006662097293883562	0.503957783641161	0.44482758620689655	0.9988938053097345	0.17737226277372262	243
