Counts of wrong predictions in unclassified region	PathogenicStart	PathogenicEnd	Accuracy	Precision	Recall	Specificity	Index
0	4.899215491604991e-05	0.00011871662718476728	0.27473806752037255	0.2534451767525464	1.0	0.03783783783783784	48
0	4.899215491604991e-05	0.00011871662718476728	0.27532013969732244	0.25359712230215825	1.0	0.03861003861003861	49
0	4.9016220145858824e-05	0.00011877290671691298	0.2759022118742724	0.25374925014997	1.0	0.039382239382239385	50
0	4.9016220145858824e-05	0.00011931312474189326	0.27648428405122233	0.2539015606242497	1.0	0.040154440154440155	51
0	4.9124646466225386e-05	0.0001201376217068173	0.2770663562281723	0.25405405405405407	1.0	0.040926640926640924	52
0	4.913091834168881e-05	0.00012016649270663038	0.2776484284051222	0.2542067307692308	1.0	0.0416988416988417	53
0	5.146297189639881e-05	0.00012126150977564976	0.27823050058207216	0.25435959110042095	1.0	0.04247104247104247	54
0	5.1895418437197804e-05	0.00012203754886286333	0.2788125727590221	0.2545126353790614	1.0	0.043243243243243246	55
0	5.584449172602035e-05	0.00012372412311378866	0.27939464493597205	0.2546658639373871	1.0	0.044015444015444015	56
0	5.791216972284019e-05	0.00012423448788467795	0.279976717112922	0.2548192771084337	1.0	0.044787644787644784	57
0	5.821621380164288e-05	0.00012427974434103817	0.28055878928987193	0.2549728752260398	1.0	0.04555984555984556	58
0	5.821621380164288e-05	0.00012427974434103817	0.2811408614668219	0.25512665862484923	1.0	0.04633204633204633	59
0	5.955158485448919e-05	0.00012428246554918587	0.2817229336437718	0.25528062764031384	1.0	0.047104247104247106	60
0	6.479214789578691e-05	0.0001246267493115738	0.28230500582072177	0.2554347826086957	1.0	0.047876447876447875	61
0	6.528864469146356e-05	0.0001249433698831126	0.2828870779976717	0.2555891238670695	1.0	0.04864864864864865	62
0	6.529760867124423e-05	0.0001254648668691516	0.28346915017462165	0.25574365175332525	1.0	0.04942084942084942	63
0	6.618820771109313e-05	0.00012596187298186123	0.2840512223515716	0.2558983666061706	1.0	0.05019305019305019	64
0	6.62918682792224e-05	0.0001284783793380484	0.28463329452852154	0.2560532687651332	1.0	0.050965250965250966	65
0	6.642260996159166e-05	0.00012937927385792136	0.2852153667054715	0.2562083585705633	1.0	0.051737451737451735	66
0	6.710324669256806e-05	0.0001345571072306484	0.28579743888242143	0.25636363636363635	1.0	0.05250965250965251	67
0	6.856244726805016e-05	0.00013461755588650703	0.28637951105937137	0.25651910248635534	1.0	0.05328185328185328	68
0	7.100572111085057e-05	0.00013602894614450634	0.2869615832363213	0.2566747572815534	1.0	0.05405405405405406	69
0	7.12256514816545e-05	0.00013602894614450634	0.28754365541327126	0.2568306010928962	1.0	0.054826254826254826	70
0	7.359049777733162e-05	0.00013662144192494452	0.2881257275902212	0.25698663426488455	1.0	0.055598455598455596	71
0	7.359049777733162e-05	0.00013662144192494452	0.28870779976717115	0.2571428571428571	1.0	0.05637065637065637	72
0	7.418121094815433e-05	0.00013662144192494452	0.2892898719441211	0.2572992700729927	1.0	0.05714285714285714	73
0	7.512001320719719e-05	0.00013702380238100886	0.28987194412107103	0.25745587340231285	1.0	0.05791505791505792	74
0	7.542069943156093e-05	0.0001383953494951129	0.290454016298021	0.25761266747868455	1.0	0.05868725868725869	75
1	7.542069943156093e-05	0.0001383953494951129	0.290454016298021	0.2571602681291895	1.0	0.05941358024691358	76
1	7.606373401358724e-05	0.00014140056737232953	0.2910360884749709	0.2573170731707317	1.0	0.06018518518518518	77
1	7.695910608163103e-05	0.00014188489876687527	0.29161816065192087	0.25747406955460644	1.0	0.06095679012345679	78
1	7.845210348023102e-05	0.00014213066606316715	0.29220023282887075	0.2576312576312576	1.0	0.06172839506172839	79
1	7.910370914032683e-05	0.00014213066606316715	0.2927823050058207	0.25778863775198535	1.0	0.0625	80
1	7.930310675874352e-05	0.00014227208157535642	0.29336437718277064	0.25794621026894865	1.0	0.06327160493827161	81
1	8.018650987651199e-05	0.00014285596262197942	0.2939464493597206	0.2581039755351682	1.0	0.06404320987654322	82
1	8.146127220243216e-05	0.00014296278823167086	0.29452852153667053	0.2582619339045288	1.0	0.06481481481481481	83
1	8.146127220243216e-05	0.00014431063027586788	0.2951105937136205	0.258420085731782	1.0	0.06558641975308642	84
1	8.17092222860083e-05	0.00014656162238679826	0.2956926658905704	0.25857843137254904	1.0	0.06635802469135803	85
1	8.268823148682714e-05	0.00014822777302470058	0.29627473806752036	0.2587369711833231	1.0	0.06712962962962964	86
1	8.324989175889641e-05	0.00014822777302470058	0.2968568102444703	0.2588957055214724	1.0	0.06790123456790123	87
1	8.41694709379226e-05	0.00014859387010801584	0.29743888242142025	0.2590546347452425	1.0	0.06867283950617284	88
1	8.652034739498049e-05	0.00014868812286294997	0.2980209545983702	0.2592137592137592	1.0	0.06944444444444445	89
1	8.663329208502546e-05	0.00014932407066226006	0.29860302677532014	0.25937307928703135	1.0	0.07021604938271606	90
1	8.676962897880003e-05	0.00014932407066226006	0.2991850989522701	0.25953259532595324	1.0	0.07098765432098765	91
1	8.685572538524866e-05	0.0001497100165579468	0.29976717112922	0.25969230769230767	1.0	0.07175925925925926	92
1	8.775619062362239e-05	0.00015188161341939121	0.30034924330616997	0.25985221674876846	1.0	0.07253086419753087	93
1	8.930810872698203e-05	0.00015338326920755208	0.3009313154831199	0.26001232285890324	1.0	0.07330246913580248	94
1	8.969284681370482e-05	0.00015338326920755208	0.30151338766006985	0.2601726263871763	1.0	0.07407407407407407	95
1	9.145919466391206e-05	0.00015415715461131185	0.3020954598370198	0.2603331276989513	1.0	0.07484567901234568	96
1	9.402513387612998e-05	0.0001549896114738658	0.30267753201396974	0.26049382716049385	1.0	0.07561728395061729	97
1	9.440966823603958e-05	0.0001549896114738658	0.3032596041909197	0.2606547251389747	1.0	0.0763888888888889	98
1	9.460432920604944e-05	0.0001549896114738658	0.30384167636786963	0.26081582200247216	1.0	0.07716049382716049	99
1	9.479151776758954e-05	0.0001549896114738658	0.3044237485448196	0.26097711811997526	1.0	0.0779320987654321	100
1	9.578302706358954e-05	0.0001559737283969298	0.3050058207217695	0.26113861386138615	1.0	0.0787037037037037	101
1	9.793518256628886e-05	0.00015780373360030353	0.30558789289871946	0.2613003095975232	1.0	0.07947530864197531	102
1	9.96268936432898e-05	0.00015944024198688567	0.3061699650756694	0.2614622057001239	1.0	0.08024691358024691	103
1	9.979052993003279e-05	0.0001644519652472809	0.30675203725261935	0.2616243025418475	1.0	0.08101851851851852	104
1	9.994490392273292e-05	0.0001654103398323059	0.3073341094295693	0.2617866004962779	1.0	0.08179012345679013	105
1	0.00010111489245900884	0.00016603594121988863	0.30791618160651923	0.26194909993792675	1.0	0.08256172839506173	106
1	0.0001021422358462587	0.00016617435903754085	0.3084982537834691	0.26211180124223604	1.0	0.08333333333333333	107
1	0.0001021422358462587	0.0001669509947532788	0.30908032596041907	0.2622747047855811	1.0	0.08410493827160494	108
1	0.0001021422358462587	0.00016721912834327668	0.309662398137369	0.26243781094527363	1.0	0.08487654320987655	109
1	0.00010257238318445161	0.0001676027022767812	0.31024447031431895	0.26260112009956443	1.0	0.08564814814814815	110
1	0.00010307371121598408	0.00016902318748179823	0.3108265424912689	0.2627646326276463	1.0	0.08641975308641975	111
1	0.0001032379805110395	0.00016902318748179823	0.31140861466821884	0.26292834890965733	1.0	0.08719135802469136	112
1	0.00010333045793231577	0.00017152345390059054	0.3119906868451688	0.2630922693266833	1.0	0.08796296296296297	113
1	0.00010366838978370652	0.00017256662249565125	0.31257275902211873	0.2632563942607611	1.0	0.08873456790123457	114
1	0.00010426978406030685	0.00017453684995416552	0.3131548311990687	0.2634207240948814	1.0	0.08950617283950617	115
1	0.0001049754282576032	0.00017498942906968296	0.3137369033760186	0.26358525921299186	1.0	0.09027777777777778	116
1	0.0001049754282576032	0.00017524472787044942	0.31431897555296856	0.26375	1.0	0.09104938271604938	117
1	0.00010502799705136567	0.00017720682080835104	0.3149010477299185	0.26391494684177613	1.0	0.09182098765432099	118
1	0.00010531813313718885	0.0001776981953298673	0.31548311990686845	0.2640801001251564	1.0	0.09259259259259259	119
1	0.00010622163244988769	0.0001799747988115996	0.3160651920838184	0.26424546023794615	1.0	0.0933641975308642	120
1	0.00010741858568508178	0.00018167411326430738	0.31664726426076834	0.2644110275689223	1.0	0.0941358024691358	121
1	0.00010810510866576806	0.00018512950919102877	0.3172293364377183	0.264576802507837	1.0	0.09490740740740741	122
1	0.00011011329479515553	0.00018811249174177647	0.3178114086146682	0.26474278544542035	1.0	0.09567901234567901	123
1	0.0001102591268136166	0.00018817938689608127	0.31839348079161817	0.26490897677338354	1.0	0.09645061728395062	124
1	0.00011031833855668083	0.00019016402075067163	0.3189755529685681	0.2650753768844221	1.0	0.09722222222222222	125
1	0.00011088575411122292	0.00019084755331277847	0.31955762514551805	0.2652419861722187	1.0	0.09799382716049383	126
1	0.00011093535431427881	0.00019087304826825857	0.320139697322468	0.26540880503144654	1.0	0.09876543209876543	127
1	0.00011098190589109436	0.00019134553440380841	0.32072176949941794	0.26557583385777217	1.0	0.09953703703703703	128
1	0.00011124860611744225	0.00019251492631155998	0.3213038416763679	0.26574307304785894	1.0	0.10030864197530864	129
1	0.00011140125570818782	0.00019366672495380044	0.32188591385331783	0.2659105229993699	1.0	0.10108024691358025	130
1	0.00011187828204128891	0.00019601905660238117	0.3224679860302678	0.266078184110971	1.0	0.10185185185185185	131
1	0.00011336110037518665	0.00019735486421268433	0.3230500582072177	0.2662460567823344	1.0	0.10262345679012345	132
1	0.00011370168795110658	0.00019865282229147851	0.32363213038416766	0.26641414141414144	1.0	0.10339506172839506	133
1	0.00011392026499379426	0.0001992359320865944	0.3242142025611176	0.26658243840808593	1.0	0.10416666666666667	134
1	0.00011739347246475518	0.0001998830703087151	0.32479627473806755	0.2667509481668774	1.0	0.10493827160493827	135
1	0.00011739347246475518	0.00020005542319267988	0.32537834691501744	0.26691967109424414	1.0	0.10570987654320987	136
1	0.00011772707512136549	0.00020387591212056577	0.3259604190919674	0.2670886075949367	1.0	0.10648148148148148	137
1	0.00011871662718476728	0.0002052412019111216	0.3265424912689173	0.26725775807473084	1.0	0.10725308641975309	138
1	0.00011871662718476728	0.00020892352040391415	0.32712456344586727	0.2674271229404309	1.0	0.10802469135802469	139
1	0.00011877290671691298	0.00020942732226103544	0.3277066356228172	0.26759670259987317	1.0	0.1087962962962963	140
1	0.00011931312474189326	0.0002096958487527445	0.32828870779976715	0.26776649746192893	1.0	0.1095679012345679	141
1	0.0001201376217068173	0.00021322374232113361	0.3288707799767171	0.2679365079365079	1.0	0.11033950617283951	142
1	0.00012016649270663038	0.0002134334499714896	0.32945285215366704	0.2681067344345616	1.0	0.1111111111111111	143
1	0.00012126150977564976	0.00021413934882730246	0.330034924330617	0.2682771773680865	1.0	0.11188271604938271	144
1	0.00012203754886286333	0.00022002951300237328	0.33061699650756693	0.2684478371501272	1.0	0.11265432098765432	145
1	0.00012372412311378866	0.0002211648679804057	0.3311990686845169	0.2686187141947804	1.0	0.11342592592592593	146
1	0.00012423448788467795	0.00022383064788300544	0.3317811408614668	0.26878980891719745	1.0	0.11419753086419752	147
1	0.00012427974434103817	0.00022385561896953732	0.33236321303841676	0.26896112173358827	1.0	0.11496913580246913	148
1	0.00012427974434103817	0.0002241332404082641	0.3329452852153667	0.26913265306122447	1.0	0.11574074074074074	149
1	0.00012428246554918587	0.0002241332404082641	0.33352735739231665	0.2693044033184429	1.0	0.11651234567901235	150
1	0.0001246267493115738	0.00022516651370096952	0.3341094295692666	0.26947637292464877	1.0	0.11728395061728394	151
1	0.0001249433698831126	0.00022516651370096952	0.33469150174621654	0.26964856230031947	1.0	0.11805555555555555	152
1	0.0001254648668691516	0.00022516651370096952	0.3352735739231665	0.26982097186700765	1.0	0.11882716049382716	153
1	0.00012596187298186123	0.00022516651370096952	0.3358556461001164	0.26999360204734485	1.0	0.11959876543209877	154
1	0.0001284783793380484	0.00022516651370096952	0.33643771827706637	0.2701664532650448	1.0	0.12037037037037036	155
1	0.00012937927385792136	0.00022516651370096952	0.3370197904540163	0.2703395259449071	1.0	0.12114197530864197	156
1	0.0001345571072306484	0.0002337461628485471	0.33760186263096625	0.2705128205128205	1.0	0.12191358024691358	157
1	0.00013461755588650703	0.000235787098063156	0.3381839348079162	0.27068633739576653	1.0	0.12268518518518519	158
1	0.00013602894614450634	0.00023891637101769447	0.33876600698486614	0.27086007702182285	1.0	0.12345679012345678	159
1	0.00013602894614450634	0.00023952216724865139	0.3393480791618161	0.271034039820167	1.0	0.12422839506172839	160
1	0.00013662144192494452	0.00024159438908100128	0.33993015133876603	0.2712082262210797	1.0	0.125	161
1	0.00013662144192494452	0.00024168562958948314	0.340512223515716	0.27138263665594853	1.0	0.1257716049382716	162
1	0.00013662144192494452	0.00024318786745425314	0.3410942956926659	0.27155727155727155	1.0	0.12654320987654322	163
1	0.00013702380238100886	0.00024321963428519666	0.3416763678696158	0.27173213135866064	1.0	0.12731481481481483	164
1	0.0001383953494951129	0.0002453173219691962	0.34225844004656575	0.27190721649484534	1.0	0.12808641975308643	165
0	0.0001383953494951129	0.0002459130482748151	0.34225844004656575	0.2720825274016763	0.9976359338061466	0.12818532818532818	166
0	0.00014140056737232953	0.0002484142896719277	0.3428405122235157	0.27225806451612905	0.9976359338061466	0.12895752895752896	167
0	0.00014188489876687527	0.000248628988629207	0.34342258440046564	0.2724338282763073	0.9976359338061466	0.12972972972972974	168
0	0.00014213066606316715	0.00025244677090086043	0.3440046565774156	0.27260981912144705	0.9976359338061466	0.1305019305019305	169
0	0.00014213066606316715	0.00025244677090086043	0.3445867287543655	0.2727860374919198	0.9976359338061466	0.13127413127413126	170
0	0.00014227208157535642	0.00026346530648879707	0.34516880093131547	0.2729624838292367	0.9976359338061466	0.13204633204633204	171
0	0.00014285596262197942	0.0002651966642588377	0.3457508731082654	0.27313915857605175	0.9976359338061466	0.13281853281853281	172
0	0.00014296278823167086	0.0002658340963535011	0.34633294528521535	0.27331606217616583	0.9976359338061466	0.1335907335907336	173
0	0.00014431063027586788	0.0002659714955370873	0.3469150174621653	0.2734931950745301	0.9976359338061466	0.13436293436293437	174
0	0.00014656162238679826	0.000266627554083243	0.34749708963911524	0.27367055771725035	0.9976359338061466	0.13513513513513514	175
0	0.00014822777302470058	0.00027297763153910637	0.3480791618160652	0.2738481505515899	0.9976359338061466	0.13590733590733592	176
0	0.00014822777302470058	0.0002779520000331104	0.34866123399301513	0.274025974025974	0.9976359338061466	0.13667953667953667	177
0	0.00014859387010801584	0.0002792934828903526	0.3492433061699651	0.2742040285899935	0.9976359338061466	0.13745173745173744	178
0	0.00014868812286294997	0.0002792934828903526	0.349825378346915	0.2743823146944083	0.9976359338061466	0.13822393822393822	179
0	0.00014932407066226006	0.00028169358847662807	0.35040745052386496	0.2745608327911516	0.9976359338061466	0.138996138996139	180
0	0.00014932407066226006	0.0002825090487021953	0.3509895227008149	0.2747395833333333	0.9976359338061466	0.13976833976833977	181
0	0.0001497100165579468	0.0002827313728630543	0.35157159487776485	0.2749185667752443	0.9976359338061466	0.14054054054054055	182
0	0.00015188161341939121	0.0002925636654254049	0.3521536670547148	0.27509778357235987	0.9976359338061466	0.14131274131274132	183
0	0.00015338326920755208	0.00029405188979581	0.35273573923166474	0.27527723418134376	0.9976359338061466	0.14208494208494207	184
0	0.00015338326920755208	0.000298642145935446	0.3533178114086147	0.2754569190600522	0.9976359338061466	0.14285714285714285	185
0	0.00015415715461131185	0.0003012518573086709	0.3538998835855646	0.2756368386675376	0.9976359338061466	0.14362934362934363	186
0	0.0001549896114738658	0.0003013472305610776	0.35448195576251457	0.2758169934640523	0.9976359338061466	0.1444015444015444	187
0	0.0001549896114738658	0.00030326645355671644	0.3550640279394645	0.275997383911053	0.9976359338061466	0.14517374517374518	188
0	0.0001549896114738658	0.0003090066893491894	0.35564610011641445	0.2761780104712042	0.9976359338061466	0.14594594594594595	189
0	0.0001549896114738658	0.0003090066893491894	0.3562281722933644	0.27635887360838246	0.9976359338061466	0.14671814671814673	190
0	0.0001559737283969298	0.00031334030791185796	0.35681024447031434	0.2765399737876802	0.9976359338061466	0.14749034749034748	191
0	0.00015780373360030353	0.00031334030791185796	0.3573923166472643	0.27672131147540985	0.9976359338061466	0.14826254826254825	192
0	0.00015944024198688567	0.00031596270855516195	0.35797438882421423	0.2769028871391076	0.9976359338061466	0.14903474903474903	193
0	0.0001644519652472809	0.00031684566056355834	0.3585564610011641	0.27708470124753776	0.9976359338061466	0.1498069498069498	194
0	0.0001654103398323059	0.00031747337197884917	0.35913853317811406	0.27726675427069647	0.9976359338061466	0.15057915057915058	195
0	0.00016603594121988863	0.0003188480332028121	0.359720605355064	0.2774490466798159	0.9976359338061466	0.15135135135135136	196
0	0.00016617435903754085	0.00031917073647491634	0.36030267753201395	0.2776315789473684	0.9976359338061466	0.15212355212355214	197
0	0.0001669509947532788	0.00031995188328437507	0.3608847497089639	0.27781435154707046	0.9976359338061466	0.15289575289575288	198
0	0.00016721912834327668	0.00032195638050325215	0.36146682188591384	0.2779973649538867	0.9976359338061466	0.15366795366795366	199
0	0.0001676027022767812	0.00032195638050325215	0.3620488940628638	0.2781806196440343	0.9976359338061466	0.15444015444015444	200
0	0.00016902318748179823	0.00032195638050325215	0.3626309662398137	0.2783641160949868	0.9976359338061466	0.1552123552123552	201
0	0.00016902318748179823	0.00032195638050325215	0.36321303841676367	0.27854785478547855	0.9976359338061466	0.155984555984556	202
0	0.00017152345390059054	0.00032233630190603435	0.3637951105937136	0.27873183619550856	0.9976359338061466	0.15675675675675677	203
0	0.00017256662249565125	0.0003264143015258014	0.36437718277066355	0.278916060806345	0.9976359338061466	0.15752895752895754	204
0	0.00017453684995416552	0.0003289676096756011	0.3649592549476135	0.2791005291005291	0.9976359338061466	0.1583011583011583	205
0	0.00017498942906968296	0.00033192289993166924	0.36554132712456344	0.27928524156187956	0.9976359338061466	0.15907335907335907	206
0	0.00017524472787044942	0.00033541934681124985	0.3661233993015134	0.27947019867549666	0.9976359338061466	0.15984555984555984	207
0	0.00017720682080835104	0.0003390971105545759	0.36670547147846333	0.27965540092776675	0.9976359338061466	0.16061776061776062	208
0	0.0001776981953298673	0.00034443556796759367	0.3672875436554133	0.27984084880636606	0.9976359338061466	0.1613899613899614	209
0	0.0001799747988115996	0.00034443556796759367	0.3678696158323632	0.28002654280026545	0.9976359338061466	0.16216216216216217	210
0	0.00018167411326430738	0.00034443556796759367	0.36845168800931316	0.28021248339973437	0.9976359338061466	0.16293436293436295	211
0	0.00018512950919102877	0.00034443556796759367	0.3690337601862631	0.28039867109634553	0.9976359338061466	0.1637065637065637	212
0	0.00018811249174177647	0.00034443556796759367	0.36961583236321305	0.28058510638297873	0.9976359338061466	0.16447876447876447	213
0	0.00018817938689608127	0.00034443556796759367	0.370197904540163	0.28077178975382566	0.9976359338061466	0.16525096525096525	214
0	0.00019016402075067163	0.00034443556796759367	0.37077997671711294	0.2809587217043941	0.9976359338061466	0.16602316602316602	215
0	0.00019084755331277847	0.00034443556796759367	0.3713620488940629	0.2811459027315123	0.9976359338061466	0.1667953667953668	216
0	0.00019087304826825857	0.00034443556796759367	0.3719441210710128	0.2813333333333333	0.9976359338061466	0.16756756756756758	217
0	0.00019134553440380841	0.00034443556796759367	0.37252619324796277	0.28152101400933954	0.9976359338061466	0.16833976833976835	218
0	0.00019251492631155998	0.00034545190283097327	0.3731082654249127	0.2817089452603471	0.9976359338061466	0.1691119691119691	219
0	0.00019366672495380044	0.00034617751953192055	0.37369033760186265	0.2818971275885104	0.9976359338061466	0.16988416988416988	220
0	0.00019601905660238117	0.00035047417622990906	0.3742724097788126	0.2820855614973262	0.9976359338061466	0.17065637065637065	221
0	0.00019735486421268433	0.00035288993967697024	0.37485448195576254	0.2822742474916388	0.9976359338061466	0.17142857142857143	222
0	0.00019865282229147851	0.00035288993967697024	0.37543655413271243	0.2824631860776439	0.9976359338061466	0.1722007722007722	223
0	0.0001992359320865944	0.0003529702080413699	0.3760186263096624	0.2826523777628935	0.9976359338061466	0.17297297297297298	224
0	0.0001998830703087151	0.0003609133418649435	0.3766006984866123	0.2828418230563003	0.9976359338061466	0.17374517374517376	225
0	0.00020005542319267988	0.00036209539393894374	0.37718277066356226	0.28303152246814217	0.9976359338061466	0.1745173745173745	226
0	0.00020387591212056577	0.0003658460918813944	0.3777648428405122	0.2832214765100671	0.9976359338061466	0.17528957528957528	227
0	0.0002052412019111216	0.0003698183863889426	0.37834691501746215	0.2834116856950974	0.9976359338061466	0.17606177606177606	228
0	0.00020892352040391415	0.0003727167204488069	0.3789289871944121	0.28360215053763443	0.9976359338061466	0.17683397683397684	229
0	0.00020942732226103544	0.00037274480564519763	0.37951105937136204	0.28379287155346333	0.9976359338061466	0.1776061776061776	230
0	0.0002096958487527445	0.00037350496859289706	0.380093131548312	0.2839838492597577	0.9976359338061466	0.1783783783783784	231
0	0.00021322374232113361	0.0003740843676496297	0.3806752037252619	0.2841750841750842	0.9976359338061466	0.17915057915057914	232
0	0.0002134334499714896	0.0003749805619008839	0.38125727590221187	0.284366576819407	0.9976359338061466	0.1799227799227799	233
0	0.00021413934882730246	0.00037758969119749963	0.3818393480791618	0.28455832771409306	0.9976359338061466	0.1806949806949807	234
0	0.00022002951300237328	0.00037925655487924814	0.38242142025611175	0.28475033738191635	0.9976359338061466	0.18146718146718147	235
0	0.0002211648679804057	0.00037953833816573024	0.3830034924330617	0.2849426063470628	0.9976359338061466	0.18223938223938224	236
0	0.00022383064788300544	0.0003840230929199606	0.38358556461001164	0.2851351351351351	0.9976359338061466	0.18301158301158302	237
0	0.00022385561896953732	0.00038488456630147994	0.3841676367869616	0.28532792427315756	0.9976359338061466	0.1837837837837838	238
0	0.0002241332404082641	0.0003875544643960893	0.38474970896391153	0.2855209742895805	0.9976359338061466	0.18455598455598454	239
0	0.0002241332404082641	0.0003906954952981323	0.3853317811408615	0.2857142857142857	0.9976359338061466	0.18532818532818532	240
0	0.00022516651370096952	0.00039176270365715027	0.3859138533178114	0.2859078590785908	0.9976359338061466	0.1861003861003861	241
0	0.00022516651370096952	0.0003975341678597033	0.38649592549476136	0.2861016949152542	0.9976359338061466	0.18687258687258687	242
